Document No.,Sell-to Customer No.,Sell-to Customer Name,No.,Description,Posting Date,Quantity,Unit Price Excl. Tax,Amount
PS-INV192906,10899,Wood Fruitticher Grocery Co.,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",3/5/2026,36.,37.95,"1,366.20"
PS-INV192906,10899,Wood Fruitticher Grocery Co.,F51024,"Cs. Marble Rye 5/8"" 8lvs",3/5/2026,24.,36.63,879.12
PS-INV192906,10899,Wood Fruitticher Grocery Co.,F530441,"Cs. 4.5""Onion Roll",3/5/2026,16.,43.34,693.44
PS-INV192906,10899,Wood Fruitticher Grocery Co.,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/5/2026,112.,40.43,"4,528.16"
PS-INV193153,11005,Dot Foods Inc.,F530142,Cs. Knot Roll 8-12pk,3/9/2026,320.,33.42,"10,694.40"
PS-INV193156,10805,Sysco Jacksonville,F53100,Cs. Hot Dog pl/sl 12-8pk,3/9/2026,8.,36.60,292.80
PS-INV193156,10805,Sysco Jacksonville,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/9/2026,56.,50.60,"2,833.60"
PS-INV193156,10805,Sysco Jacksonville,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",3/9/2026,140.,40.80,"5,712.00"
PS-INV193156,10805,Sysco Jacksonville,F51137,"Cs. Texas Toast 3/4"" 12lvs",3/9/2026,196.,39.90,"7,820.40"
PS-INV193156,10805,Sysco Jacksonville,F56251,Cs. Challah Sliders Sliced 18-12pks,3/9/2026,56.,42.35,"2,371.60"
PS-INV193156,10805,Sysco Jacksonville,F53310,Cs. LobsterRoll 12-12,3/9/2026,8.,46.50,372.00
PS-INV193158,12438,SGC Foodservice,F56251,Cs. Challah Sliders Sliced 18-12pks,3/4/2026,112.,33.30,"3,729.60"
PS-INV193158,12438,SGC Foodservice,F54014,Cs. White Mountain Dinner Rolls 12-12pk,3/4/2026,84.,28.30,"2,377.20"
PS-INV193158,12438,SGC Foodservice,F53116,"Cs. 7"" French Hinged 12",3/4/2026,84.,33.30,"2,797.20"
PS-INV193158,12438,SGC Foodservice,F53094,"Cs. 6"" Italian 12-6pks",3/4/2026,56.,30.30,"1,696.80"
PS-INV193158,12438,SGC Foodservice,F53105,"Cs. 6"" White Hot Dog 16-8pk",3/4/2026,77.,34.50,"2,656.50"
PS-INV193158,12438,SGC Foodservice,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",3/4/2026,112.,37.30,"4,177.60"
PS-INV193158,12438,SGC Foodservice,F51080,"Cs. Wheatberry Hearth 1/2"" 8lvs",3/4/2026,28.,47.00,"1,316.00"
PS-INV193158,12438,SGC Foodservice,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/4/2026,168.,42.60,"7,156.80"
PS-INV193158,12438,SGC Foodservice,F53010,Cs. Onion Roll 8-12pk,3/4/2026,56.,44.00,"2,464.00"
PS-INV193158,12438,SGC Foodservice,F530931,"Cs. 6"" Philly Hinged 12-6pk",3/4/2026,56.,48.20,"2,699.20"
PS-INV193821,10719-2,US Foods - Fairburn,F53005,"Cs. 4"" Gourmet PDS Bun 8-12pk",3/17/2026,40.,40.11,"1,604.40"
PS-INV193821,10719-2,US Foods - Fairburn,F56560,"Gluten Free 3.5"" Hamburger 36ct",3/17/2026,12.,48.57,582.84
PS-INV193821,10719-2,US Foods - Fairburn,F53010,Cs. Onion Roll 8-12pk,3/17/2026,28.,40.85,"1,143.80"
PS-INV193821,10719-2,US Foods - Fairburn,F53122,"Cs. 8"" Italian Hinged 12-6pk",3/17/2026,156.,40.90,"6,380.40"
PS-INV193821,10719-2,US Foods - Fairburn,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",3/17/2026,56.,38.08,"2,132.48"
PS-INV193821,10719-2,US Foods - Fairburn,F53024,"Cs. 4"" Challah Kaiser 8-12pk",3/17/2026,60.,40.22,"2,413.20"
PS-INV194058,10800-05,Knuckie's Milton TTHS,F53140,"Cs. Knuckies 8"" White 12-6pk",2/24/2026,5.,44.00,220.00
PS-INV194144,20334,Sysco Atlanta,F53106,Cs. Large Hot Dog 12-6pk,3/9/2026,16.,36.50,584.00
PS-INV194144,20334,Sysco Atlanta,F53116,"Cs. 7"" French Hinged 12",3/9/2026,28.,31.42,879.76
PS-INV194144,20334,Sysco Atlanta,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",3/9/2026,28.,34.00,952.00
PS-INV194144,20334,Sysco Atlanta,F51024,"Cs. Marble Rye 5/8"" 8lvs",3/9/2026,12.,43.26,519.12
PS-INV194144,20334,Sysco Atlanta,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/9/2026,56.,43.36,"2,428.16"
PS-INV194144,20334,Sysco Atlanta,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",3/9/2026,80.,41.20,"3,296.00"
PS-INV194144,20334,Sysco Atlanta,F53007,"Cs. 4"" Cracked Wheat 8-12pk",3/9/2026,10.,39.87,398.70
PS-INV194144,20334,Sysco Atlanta,F53140,"Cs. Knuckies 8"" White 12-6pk",3/9/2026,141.,41.00,"5,781.00"
PS-INV194440,1-4,Heath West,F53098,Cs. Onion Club 12-6pk,2/25/2026,2.,-,-
PS-INV194556,12314,Gordon Food Services - Concord,F53002,"Cs. 4"" Challah Sesame Bun 8-12pk",3/11/2026,45.,41.70,"1,876.50"
PS-INV194556,12314,Gordon Food Services - Concord,F51361,"Cs. Honey Wheat Pullman 7/8"" 10lvs",3/11/2026,60.,41.49,"2,489.40"
PS-INV194556,12314,Gordon Food Services - Concord,F51384,"Cs. Challah Pullman 7/8""",3/11/2026,312.,48.49,"15,128.88"
PS-INV194556,12314,Gordon Food Services - Concord,F56255,Cs. English Muffin 30-6pk,3/11/2026,40.,36.30,"1,452.00"
PS-INV194556,12314,Gordon Food Services - Concord,F51084,Cs. Wheatberry Hearth,3/11/2026,24.,33.30,799.20
PS-INV194556,12314,Gordon Food Services - Concord,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/11/2026,112.,36.82,"4,123.84"
PS-INV194556,12314,Gordon Food Services - Concord,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",3/11/2026,36.,39.70,"1,429.20"
PS-INV194556,12314,Gordon Food Services - Concord,F56251,Cs. Challah Sliders Sliced 18-12pks,3/11/2026,96.,39.70,"3,811.20"
PS-INV194562,12358,PFG Powell GA,F51024,"Cs. Marble Rye 5/8"" 8lvs",3/11/2026,24.,45.00,"1,080.00"
PS-INV194562,12358,PFG Powell GA,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/11/2026,64.,42.60,"2,726.40"
PS-INV194562,12358,PFG Powell GA,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",3/11/2026,140.,40.00,"5,600.00"
PS-INV194577,11394,La Cosecha Food Service,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",3/11/2026,25.,30.32,758.00
PS-INV194577,11394,La Cosecha Food Service,F530401,"Cs. 4.5"" Sesame 6-12pk",3/11/2026,40.,34.18,"1,367.20"
PS-INV194577,11394,La Cosecha Food Service,F53127,"Cs. 8"" Philly 10-6pks",3/11/2026,25.,53.20,"1,330.00"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53094,"Cs. 6"" Italian 12-6pks",3/18/2026,76.,35.00,"2,660.00"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F51136,"Cs. Texas Toast 1"" 12lvs",3/18/2026,80.,40.12,"3,209.60"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F51004,"Cs. Rye 5/8"" 8lvs",3/18/2026,4.,42.03,168.12
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53025,Cs. Sesame Challah Kaiser 8-12pk,3/18/2026,144.,39.00,"5,616.00"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",3/18/2026,64.,36.24,"2,319.36"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F56251,Cs. Challah Sliders Sliced 18-12pks,3/18/2026,28.,41.50,"1,162.00"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F51066,"Cs. Honey Wheat 3/4"" 8lvs",3/18/2026,28.,35.21,985.88
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/18/2026,190.,45.49,"8,643.10"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F51084,Cs. Wheatberry Hearth,3/18/2026,4.,52.47,209.88
PS-INV194680,10719-6,US Foods - Alcoa TN.,F51024,"Cs. Marble Rye 5/8"" 8lvs",3/18/2026,8.,54.00,432.00
PS-INV194680,10719-6,US Foods - Alcoa TN.,F51157,"Cs. Challah Hearth 7/8"" 8lvs",3/18/2026,28.,44.15,"1,236.20"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53028,"Cs. 4"" Sour Dough Bun 8-12pk",3/18/2026,4.,47.40,189.60
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53006,"Cs. 4"" Wheat Bun 8-12pk",3/18/2026,8.,40.22,321.76
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53127,"Cs. 8"" Philly 10-6pks",3/18/2026,63.,42.37,"2,669.31"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F51343,"Cs. White Bread Pullman 3/4"" 10lvs",3/18/2026,7.,42.22,295.54
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53086,"Cs. 3.5"" Plain Hamburger Bun 8-12pk",3/18/2026,4.,36.24,144.96
PS-INV194680,10719-6,US Foods - Alcoa TN.,F52035,Cs. French Boule 12-2pk,3/18/2026,40.,32.55,"1,302.00"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53106,Cs. Large Hot Dog 12-6pk,3/18/2026,4.,35.57,142.28
PS-INV194680,10719-6,US Foods - Alcoa TN.,F52032,Cs. 8oz Sour Dough Boule 12-2pk,3/18/2026,28.,41.25,"1,155.00"
PS-INV194680,10719-6,US Foods - Alcoa TN.,F53024,"Cs. 4"" Challah Kaiser 8-12pk",3/18/2026,28.,40.22,"1,126.16"
PS-INV194780,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/10/2026,840.,46.00,"38,640.00"
PS-INV194782,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/10/2026,840.,46.00,"38,640.00"
PS-INV194786,10711,Cheney Bros Statesville,F530142,Cs. Knot Roll 8-12pk,3/12/2026,224.,33.42,"7,486.08"
PS-INV194786,10711,Cheney Bros Statesville,F540212,Cs. HBH White Mountain Roll,3/12/2026,204.,26.96,"5,499.84"
PS-INV194786,10711,Cheney Bros Statesville,F540222,Cs. HBH Mini Twist,3/12/2026,44.,29.53,"1,299.32"
PS-INV194786,10711,Cheney Bros Statesville,F53032,"Cs. 4"" Potato Bun 8-12pk",3/12/2026,14.,40.60,568.40
PS-INV194786,10711,Cheney Bros Statesville,F540202,Cs. HBH Wheat Roll,3/12/2026,8.,26.22,209.76
PS-INV194997,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/9/2026,406.,46.00,"18,676.00"
PS-INV194997,12988,Sysco Norman OK,F530491,Cs. 4.5 Brioche Bun 6-12pk,3/9/2026,294.,40.00,"11,760.00"
PS-INV194997,12988,Sysco Norman OK,F53106,Cs. Large Hot Dog 12-6pk,3/9/2026,140.,38.00,"5,320.00"
PS-INV194999,20334,Sysco Atlanta,F53116,"Cs. 7"" French Hinged 12",3/12/2026,56.,31.42,"1,759.52"
PS-INV194999,20334,Sysco Atlanta,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",3/12/2026,112.,34.00,"3,808.00"
PS-INV194999,20334,Sysco Atlanta,F51024,"Cs. Marble Rye 5/8"" 8lvs",3/12/2026,12.,43.26,519.12
PS-INV194999,20334,Sysco Atlanta,F51127,Cs. Challah 3-Braid 8,3/12/2026,20.,43.26,865.20
PS-INV194999,20334,Sysco Atlanta,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/12/2026,112.,43.36,"4,856.32"
PS-INV194999,20334,Sysco Atlanta,F51157,"Cs. Challah Hearth 7/8"" 8lvs",3/12/2026,12.,42.02,504.24
PS-INV194999,20334,Sysco Atlanta,F53140,"Cs. Knuckies 8"" White 12-6pk",3/12/2026,59.,41.00,"2,419.00"
PS-INV195158,Z10700,Sysco-Charlotte,F51384,"Cs. Challah Pullman 7/8""",3/12/2026,100.,51.38,"5,138.00"
PS-INV195158,Z10700,Sysco-Charlotte,F51044,"Cs. Vienna 5/8"" 8lvs",3/12/2026,72.,28.50,"2,052.00"
PS-INV195158,Z10700,Sysco-Charlotte,F52544,"Cs. Sour Dough Batard 5/8"" 8lvs",3/12/2026,300.,61.02,"18,306.00"
PS-INV195548,13128,Gordon Food Service - Shepherdsville,F51084,Cs. Wheatberry Hearth,3/16/2026,80.,33.30,"2,664.00"
PS-INV195548,13128,Gordon Food Service - Shepherdsville,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/16/2026,332.,36.82,"12,224.24"
PS-INV195548,13128,Gordon Food Service - Shepherdsville,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",3/16/2026,112.,39.70,"4,446.40"
PS-INV195548,13128,Gordon Food Service - Shepherdsville,F56251,Cs. Challah Sliders Sliced 18-12pks,3/16/2026,304.,39.70,"12,068.80"
PS-INV195560,10540-03,PFG Louisville TN,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/12/2026,0.,42.60,-
PS-INV195560,10540-03,PFG Louisville TN,F530501,"Cs. 4.5"" Challah Kaiser 6-12pk",3/12/2026,28.,38.30,"1,072.40"
PS-INV195560,10540-03,PFG Louisville TN,F51137,"Cs. Texas Toast 3/4"" 12lvs",3/12/2026,0.,40.62,-
PS-INV195560,10540-03,PFG Louisville TN,F53091,"Cs. 6"" Hoagie Slab Cut",3/12/2026,48.,35.00,"1,680.00"
PS-INV195560,10540-03,PFG Louisville TN,F530421,"Cs. 4.5"" Challah Buns 6-12pk.",3/12/2026,84.,38.30,"3,217.20"
PS-INV195560,10540-03,PFG Louisville TN,F53094,"Cs. 6"" Italian 12-6pks",3/12/2026,140.,35.00,"4,900.00"
PS-INV195560,10540-03,PFG Louisville TN,F53072,"Cs. 5"" Challah Bun 8-8pk",3/12/2026,12.,38.07,456.84
PS-INV195560,10540-03,PFG Louisville TN,F53100,Cs. Hot Dog pl/sl 12-8pk,3/12/2026,10.,36.18,361.80
PS-INV195560,10540-03,PFG Louisville TN,F53106,Cs. Large Hot Dog 12-6pk,3/12/2026,8.,36.07,288.56
PS-INV195560,10540-03,PFG Louisville TN,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",3/12/2026,128.,43.82,"5,608.96"
PS-INV195560,10540-03,PFG Louisville TN,F53180,Cs. Large Pumpernickel Sub 6-6pk,3/12/2026,84.,35.65,"2,994.60"
PS-INV195560,10540-03,PFG Louisville TN,F53170,Cs. Large Country Wheat Sub 6-6pk,3/12/2026,56.,35.65,"1,996.40"
PS-INV195560,10540-03,PFG Louisville TN,F53160,Cs. Large White Sub 6-6pk,3/12/2026,112.,34.20,"3,830.40"
PS-INV195562,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/19/2026,252.,46.00,"11,592.00"
PS-INV196095,12438,SGC Foodservice,F530931,"Cs. 6"" Philly Hinged 12-6pk",3/16/2026,56.,48.20,"2,699.20"
PS-INV196095,12438,SGC Foodservice,F56251,Cs. Challah Sliders Sliced 18-12pks,3/16/2026,112.,44.00,"4,928.00"
PS-INV196095,12438,SGC Foodservice,F54014,Cs. White Mountain Dinner Rolls 12-12pk,3/16/2026,56.,38.00,"2,128.00"
PS-INV196095,12438,SGC Foodservice,F53116,"Cs. 7"" French Hinged 12",3/16/2026,56.,36.00,"2,016.00"
PS-INV196095,12438,SGC Foodservice,F53094,"Cs. 6"" Italian 12-6pks",3/16/2026,28.,35.00,980.00
PS-INV196095,12438,SGC Foodservice,F53105,"Cs. 6"" White Hot Dog 16-8pk",3/16/2026,84.,34.50,"2,898.00"
PS-INV196095,12438,SGC Foodservice,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",3/16/2026,84.,41.12,"3,454.08"
PS-INV196095,12438,SGC Foodservice,F51080,"Cs. Wheatberry Hearth 1/2"" 8lvs",3/16/2026,28.,47.00,"1,316.00"
PS-INV196095,12438,SGC Foodservice,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/16/2026,196.,42.60,"8,349.60"
PS-INV196095,12438,SGC Foodservice,F53010,Cs. Onion Roll 8-12pk,3/16/2026,28.,44.00,"1,232.00"
PS-INV196105,Z10700,Sysco-Charlotte,F52564,"Cs. Rye Batard 5/8"" 8lvs",3/16/2026,36.,46.38,"1,669.68"
PS-INV196105,Z10700,Sysco-Charlotte,F51384,"Cs. Challah Pullman 7/8""",3/16/2026,60.,51.38,"3,082.80"
PS-INV196105,Z10700,Sysco-Charlotte,F51077,"Cs. Oatie Multigrain 5/8"" 8lvs",3/16/2026,24.,54.38,"1,305.12"
PS-INV196105,Z10700,Sysco-Charlotte,F52544,"Cs. Sour Dough Batard 5/8"" 8lvs",3/16/2026,275.,61.02,"16,780.50"
PS-INV196105,Z10700,Sysco-Charlotte,F51044,"Cs. Vienna 5/8"" 8lvs",3/16/2026,60.,28.50,"1,710.00"
PS-INV196113,10719-9,US Foods -Carolinas/Ft.Mill,F53002,"Cs. 4"" Challah Sesame Bun 8-12pk",3/23/2026,112.,37.66,"4,217.92"
PS-INV196113,10719-9,US Foods -Carolinas/Ft.Mill,F52902,"Cs. 22"" Rye Baguette 10-2pk",3/23/2026,8.,42.53,340.24
PS-INV196113,10719-9,US Foods -Carolinas/Ft.Mill,F52007,"Cs. 22"" 17oz French 10-2pk",3/23/2026,20.,39.96,799.20
PS-INV196113,10719-9,US Foods -Carolinas/Ft.Mill,F51137,"Cs. Texas Toast 3/4"" 12lvs",3/23/2026,144.,40.00,"5,760.00"
PS-INV196113,10719-9,US Foods -Carolinas/Ft.Mill,F53000,"Cs. 4"" Hamburger Bun 8-12pk",3/23/2026,28.,32.50,910.00
PS-INV196113,10719-9,US Foods -Carolinas/Ft.Mill,F53122,"Cs. 8"" Italian Hinged 12-6pk",3/23/2026,56.,39.00,"2,184.00"
PS-INV196113,10719-9,US Foods -Carolinas/Ft.Mill,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/23/2026,168.,44.00,"7,392.00"
PS-INV196113,10719-9,US Foods -Carolinas/Ft.Mill,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",3/23/2026,140.,39.00,"5,460.00"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F54301,Cs. Potato Roll Sliced 12-16pk,3/17/2026,24.,40.10,962.40
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F53115,"Cs. 7"" French Unsliced 12-6pk",3/17/2026,24.,28.88,693.12
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F53070,"Cs. 5"" Challah Sesame Buns ",3/17/2026,128.,32.89,"4,209.92"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F51137,"Cs. Texas Toast 3/4"" 12lvs",3/17/2026,48.,28.49,"1,367.52"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F51136,"Cs. Texas Toast 1"" 12lvs",3/17/2026,84.,28.49,"2,393.16"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F51134,Cs. Club Wheat 12lvs,3/17/2026,64.,28.49,"1,823.36"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F53094,"Cs. 6"" Italian 12-6pks",3/17/2026,168.,25.25,"4,242.00"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F53116,"Cs. 7"" French Hinged 12",3/17/2026,48.,28.88,"1,386.24"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F51006,"Cs. Rye 3/4"" 8lvs",3/17/2026,32.,36.63,"1,172.16"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",3/17/2026,72.,37.95,"2,732.40"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F530441,"Cs. 4.5""Onion Roll",3/17/2026,32.,43.34,"1,386.88"
PS-INV196542,10899,Wood Fruitticher Grocery Co.,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/17/2026,112.,40.43,"4,528.16"
PS-INV196660,13128,Gordon Food Service - Shepherdsville,F51084,Cs. Wheatberry Hearth,3/17/2026,96.,33.30,"3,196.80"
PS-INV196660,13128,Gordon Food Service - Shepherdsville,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",3/17/2026,112.,39.70,"4,446.40"
PS-INV196660,13128,Gordon Food Service - Shepherdsville,F56251,Cs. Challah Sliders Sliced 18-12pks,3/17/2026,640.,39.70,"25,408.00"
PS-INV196669,10719-12,US Foods - Port Orange,F53002,"Cs. 4"" Challah Sesame Bun 8-12pk",3/23/2026,600.,41.66,"24,996.00"
PS-INV196669,10719-12,US Foods - Port Orange,F52902,"Cs. 22"" Rye Baguette 10-2pk",3/23/2026,32.,42.53,"1,360.96"
PS-INV196669,10719-12,US Foods - Port Orange,F52007,"Cs. 22"" 17oz French 10-2pk",3/23/2026,32.,39.96,"1,278.72"
PS-INV196669,10719-12,US Foods - Port Orange,F53000,"Cs. 4"" Hamburger Bun 8-12pk",3/23/2026,32.,33.50,"1,072.00"
PS-INV196711,1-4,Heath West,F53110,Cs. Foot Long Challah Hot Dog Buns 10-6pk,3/4/2026,4.,-,-
PS-INV196711,1-4,Heath West,F56251,Cs. Challah Sliders Sliced 18-12pks,3/4/2026,6.,-,-
PS-INV197238,10719-4,US Foods - Columbia/Lexington,F53094,"Cs. 6"" Italian 12-6pks",3/18/2026,4.,39.00,156.00
PS-INV197238,10719-4,US Foods - Columbia/Lexington,F51044,"Cs. Vienna 5/8"" 8lvs",3/18/2026,4.,40.00,160.00
PS-INV197238,10719-4,US Foods - Columbia/Lexington,F53010,Cs. Onion Roll 8-12pk,3/18/2026,20.,41.85,837.00
PS-INV197238,10719-4,US Foods - Columbia/Lexington,F53093,"Cs. 6"" Philly Unsliced 12-6pk",3/18/2026,4.,47.20,188.80
PS-INV197238,10719-4,US Foods - Columbia/Lexington,F51026,"Cs. Marble Rye 3/4"" 8lvs",3/18/2026,48.,52.00,"2,496.00"
PS-INV197238,10719-4,US Foods - Columbia/Lexington,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/18/2026,140.,43.50,"6,090.00"
PS-INV197238,10719-4,US Foods - Columbia/Lexington,F51020,"Cs. Marble Rye 1/2"" 8lvs",3/18/2026,8.,52.00,416.00
PS-INV197238,10719-4,US Foods - Columbia/Lexington,F53024,"Cs. 4"" Challah Kaiser 8-12pk",3/18/2026,16.,38.25,612.00
PS-INV197238,10719-4,US Foods - Columbia/Lexington,F53127,"Cs. 8"" Philly 10-6pks",3/18/2026,20.,65.00,"1,300.00"
PS-INV197252,20334,Sysco Atlanta,F53116,"Cs. 7"" French Hinged 12",3/19/2026,56.,31.42,"1,759.52"
PS-INV197252,20334,Sysco Atlanta,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",3/19/2026,112.,34.00,"3,808.00"
PS-INV197252,20334,Sysco Atlanta,F51024,"Cs. Marble Rye 5/8"" 8lvs",3/19/2026,36.,43.26,"1,557.36"
PS-INV197252,20334,Sysco Atlanta,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/19/2026,84.,43.36,"3,642.24"
PS-INV197252,20334,Sysco Atlanta,F51157,"Cs. Challah Hearth 7/8"" 8lvs",3/19/2026,12.,42.02,504.24
PS-INV197278,20069,Cherry St.,F56560,"Gluten Free 3.5"" Hamburger 36ct",3/6/2026,1.,-,-
PS-INV197327,10711,Cheney Bros Statesville,F530142,Cs. Knot Roll 8-12pk,3/19/2026,168.,33.42,"5,614.56"
PS-INV197327,10711,Cheney Bros Statesville,F540212,Cs. HBH White Mountain Roll,3/19/2026,232.,26.96,"6,254.72"
PS-INV197334,10719-13,US Foods - Montgomery,F53005,"Cs. 4"" Gourmet PDS Bun 8-12pk",3/26/2026,84.,37.00,"3,108.00"
PS-INV197334,10719-13,US Foods - Montgomery,F53010,Cs. Onion Roll 8-12pk,3/26/2026,56.,42.00,"2,352.00"
PS-INV197334,10719-13,US Foods - Montgomery,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/26/2026,196.,42.00,"8,232.00"
PS-INV197334,10719-13,US Foods - Montgomery,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",3/26/2026,252.,38.08,"9,596.16"
PS-INV197374,11005,Dot Foods Inc.,F530142,Cs. Knot Roll 8-12pk,3/19/2026,768.,33.42,"25,666.56"
PS-INV197375,11005,Dot Foods Inc.,F530142,Cs. Knot Roll 8-12pk,3/16/2026,768.,33.42,"25,666.56"
PS-INV197503,13128,Gordon Food Service - Shepherdsville,F51084,Cs. Wheatberry Hearth,3/27/2026,144.,33.30,"4,795.20"
PS-INV197503,13128,Gordon Food Service - Shepherdsville,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/27/2026,284.,36.82,"10,456.88"
PS-INV197503,13128,Gordon Food Service - Shepherdsville,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",3/27/2026,96.,39.70,"3,811.20"
PS-INV197503,13128,Gordon Food Service - Shepherdsville,F56251,Cs. Challah Sliders Sliced 18-12pks,3/27/2026,320.,39.70,"12,704.00"
PS-INV198162,12692,United Food Service,F53116,"Cs. 7"" French Hinged 12",3/23/2026,224.,32.50,"7,280.00"
PS-INV198162,12692,United Food Service,F53122,"Cs. 8"" Italian Hinged 12-6pk",3/23/2026,56.,42.75,"2,394.00"
PS-INV198578,12707,PFG Florence SC,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/30/2026,168.,46.60,"7,828.80"
PS-INV198802,12431,Ben E Keith - New Brockton,F54301,Cs. Potato Roll Sliced 12-16pk,3/23/2026,28.,50.05,"1,401.40"
PS-INV198802,12431,Ben E Keith - New Brockton,F51137,"Cs. Texas Toast 3/4"" 12lvs",3/23/2026,392.,36.00,"14,112.00"
PS-INV198802,12431,Ben E Keith - New Brockton,F53122,"Cs. 8"" Italian Hinged 12-6pk",3/23/2026,28.,30.00,840.00
PS-INV198802,12431,Ben E Keith - New Brockton,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",3/23/2026,56.,40.00,"2,240.00"
PS-INV198803,10805,Sysco Jacksonville,F53100,Cs. Hot Dog pl/sl 12-8pk,3/26/2026,8.,36.60,292.80
PS-INV198803,10805,Sysco Jacksonville,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/26/2026,56.,50.60,"2,833.60"
PS-INV198803,10805,Sysco Jacksonville,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",3/26/2026,336.,40.80,"13,708.80"
PS-INV198803,10805,Sysco Jacksonville,F51137,"Cs. Texas Toast 3/4"" 12lvs",3/26/2026,56.,39.90,"2,234.40"
PS-INV198804,12358,PFG Powell GA,F51024,"Cs. Marble Rye 5/8"" 8lvs",3/25/2026,12.,45.00,540.00
PS-INV198804,12358,PFG Powell GA,F53001,"Cs. 4"" Brioche Bun 8-12pk",3/25/2026,32.,42.60,"1,363.20"
PS-INV198804,12358,PFG Powell GA,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",3/25/2026,160.,40.00,"6,400.00"
PS-INV198833,10511,"Sysco Nashville, LLC",F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",3/27/2026,24.,37.08,889.92
PS-INV198833,10511,"Sysco Nashville, LLC",F51200,"Cs. Jalapeno Corn Hearth 5/8"" 8lvs",3/27/2026,48.,60.07,"2,883.36"
